transaction_amount,hour_of_day,day_of_week,transaction_count_24h,avg_transaction_amount_30d,deviation_from_avg,unique_recipients_24h,is_new_recipient,is_anomaly
13560.16,2,4,4,45496.66,-0.7019,4,0,0
12624.22,19,4,2,76112.87,-0.8341,1,0,0
403.14,11,0,4,34740.27,-0.9884,0,0,0
10374.06,19,1,2,48534.52,-0.7862,1,0,0
9268.52,2,4,1,173110.84,-0.9465,0,0,0
268594.7,23,1,2,43454.32,5.181,2,0,1
180815.99,6,0,5,76247.41,1.3714,1,0,0
105246.62,23,0,0,71382.51,0.4744,4,0,0
39941.23,10,1,6,71983.71,-0.4451,0,0,0
20988.01,5,0,1,56237.43,-0.6268,1,0,0
235223.22,2,3,1,82545.48,1.8496,3,1,0
70105.38,9,1,3,243953.06,-0.7126,1,0,0
318596.86,2,2,5,115742.72,1.7526,2,0,0
123801.26,17,6,4,14253.91,7.6849,0,0,0
56472.0,23,2,4,582417.17,-0.903,1,0,0
41692.14,12,3,1,20418.52,1.0418,2,0,0
18748.54,14,1,4,24241.87,-0.2266,1,0,0
34849.24,3,4,3,178732.13,-0.805,4,0,0
31106.58,20,6,0,95968.54,-0.6759,2,1,0
7995.69,5,1,2,145551.09,-0.9451,3,0,0
410080.43,13,3,3,207451.1,0.9768,3,1,0
22670.52,21,3,5,67027.06,-0.6618,2,0,0
27269.11,13,1,1,29949.09,-0.0895,4,0,0
42244.49,15,5,5,57514.02,-0.2655,0,0,0
733240.09,0,6,2,74429.69,8.8513,1,0,0
7539.35,23,2,3,234681.27,-0.9679,2,0,0
355020.41,15,4,4,24341.44,13.5845,2,0,0
152532.6,7,1,5,41879.87,2.6421,1,0,0
129692.87,12,4,3,42295.92,2.0663,1,1,0
2638.05,14,1,4,30132.75,-0.9124,2,0,0
129842.35,14,0,2,10259.35,11.6549,0,0,0
51174.98,15,4,2,71495.95,-0.2842,1,0,0
32782.93,3,4,7,51857.83,-0.3678,3,0,0
108105.71,10,6,2,1135723.24,-0.9048,0,0,0
97580.58,3,5,2,86201.83,0.132,0,0,0
54106.26,17,2,5,20074.97,1.6951,2,0,0
24125.37,4,6,4,79259.95,-0.6956,3,1,0
11768.42,22,5,4,98567.41,-0.8806,0,0,0
92193.4,15,5,2,226557.43,-0.5931,0,1,0
171101.68,18,6,4,35007.68,3.8874,1,0,0
2337.35,23,4,2,18042.0,-0.8704,3,1,0
336648.13,23,1,1,35352.76,8.5223,2,0,0
314720.29,10,0,3,70841.15,3.4426,2,0,0
63269.06,17,6,3,49843.4,0.2694,2,1,0
48453.75,10,2,4,423900.5,-0.8857,2,0,0
102593.67,8,0,4,17727.67,4.7869,2,0,0
102853.28,16,5,2,120949.52,-0.1496,3,1,0
607510.32,2,3,4,29718.26,19.4417,2,0,1
395500.52,14,0,3,8053.65,48.1023,0,1,0
464019.25,7,4,2,107341.83,3.3228,1,0,0
93514.13,12,1,5,111800.71,-0.1636,3,1,0
40237.23,3,4,1,89941.57,-0.5526,4,1,0
752819.65,10,3,2,70043.77,9.7477,2,0,0
5097.96,11,1,1,53635.14,-0.9049,3,0,0
614547.28,7,5,2,259624.33,1.3671,2,0,0
30085.98,4,0,2,214715.41,-0.8599,2,0,0
47703.87,0,2,2,14306.54,2.3342,1,1,0
2720261.46,4,0,4,20674.51,130.5693,1,0,1
27831.17,9,4,3,34388.17,-0.1907,0,0,0
486835.39,8,6,3,46088.51,9.5628,0,0,0
50771.25,1,3,4,407508.82,-0.8754,2,0,0
121578.8,1,4,3,52300.32,1.3246,2,0,0
7921.15,23,1,5,329710.9,-0.976,0,0,0
332771.53,12,2,4,33418.29,8.9575,2,0,0
61405.46,18,0,0,23157.15,1.6516,3,0,0
4387.54,4,6,1,36252.12,-0.8789,2,0,0
4441.46,5,3,1,187598.49,-0.9763,1,0,0
1159638.4,14,0,2,53155.99,20.8154,0,0,0
6567.84,7,0,2,43432.69,-0.8488,0,0,0
29363.88,4,6,4,21133.25,0.3894,3,0,0
10497.07,23,5,3,20177.64,-0.4797,1,1,0
256862.88,14,1,6,14901.32,16.2365,0,0,0
111988.09,5,1,3,314137.48,-0.6435,2,0,0
86544.82,7,4,9,78134.05,0.1076,1,1,0
232226.17,21,3,3,116568.87,0.9922,2,1,0
147596.55,15,2,2,53566.57,1.7554,3,0,0
107524.85,21,6,3,49824.71,1.158,2,0,0
142644.81,17,5,4,141200.77,0.0102,1,0,0
3668.67,21,3,5,181119.44,-0.9797,1,0,0
173941.93,10,3,5,143091.04,0.2156,3,0,0
490764.38,3,6,5,30690.54,14.9902,3,0,0
61644.34,4,4,2,43839.21,0.4061,1,0,0
509467.07,8,3,4,40835.81,11.4757,1,1,0
218469.06,7,1,4,6932.8,30.508,0,0,0
1853.44,9,0,3,50034.28,-0.9629,2,0,0
8674.62,19,0,3,81423.15,-0.8935,2,0,0
159249.65,2,4,2,56551.43,1.816,0,0,0
213403.18,22,6,2,133315.63,0.6007,1,1,0
20107.21,2,3,3,132711.81,-0.8485,1,0,0
1710497.8,14,3,2,40385.0,41.3538,0,0,0
68470.34,22,1,4,119217.25,-0.4257,2,0,0
22681.03,20,1,2,32117.92,-0.2938,2,0,0
447515.06,18,0,4,53513.42,7.3625,0,0,0
197679.13,20,6,2,10252.17,18.2799,3,0,0
50805.71,3,4,4,157175.55,-0.6768,1,0,0
95750.08,14,1,4,33092.98,1.8933,1,0,0
51479.85,0,6,2,126910.89,-0.5944,0,0,0
4676.95,19,0,3,37416.89,-0.875,2,0,0
32982.24,5,2,3,33359.89,-0.0113,2,0,0
22633.73,4,4,3,180655.86,-0.8747,2,0,0
105939.37,17,2,4,22421.75,3.7247,2,0,0
2827.78,9,1,1,61202.83,-0.9538,2,0,0
33206.85,18,5,3,64106.44,-0.482,0,0,0
33598.73,5,1,2,55077.32,-0.39,2,0,0
28968.68,18,3,3,45026.28,-0.3566,3,0,0
295914.11,15,5,2,59675.06,3.9587,2,0,0
25486.77,22,0,6,131119.4,-0.8056,2,0,0
132399.51,2,2,5,61769.78,1.1434,0,0,0
127565.2,6,6,1,64378.92,0.9815,2,0,0
2499.88,16,0,0,22728.76,-0.89,0,0,0
218227.81,16,2,4,141013.06,0.5476,0,0,0
257554.45,13,1,1,112957.59,1.2801,2,0,0
178692.1,1,3,4,46601.23,2.8344,1,0,0
199938.61,9,5,2,97083.43,1.0594,1,1,0
393016.64,20,6,3,49704.27,6.907,4,0,0
55406.99,15,5,3,21614.08,1.5634,3,0,0
26940.22,17,5,2,907552.07,-0.9703,2,0,0
138059.38,6,0,4,29830.66,3.628,2,0,0
42527.88,7,0,6,8391.58,4.0674,1,0,0
48511.57,12,4,5,25146.87,0.9291,4,0,0
130545.7,20,5,7,15185.31,7.5963,1,0,0
298463.12,15,5,3,88916.55,2.3566,1,1,0
28854.02,20,3,4,118608.2,-0.7567,0,1,0
304328.51,14,1,3,46392.54,5.5597,2,0,0
249670.07,21,1,5,93282.24,1.6765,2,0,0
27708.48,7,3,3,87018.06,-0.6816,3,0,0
9168.6,18,6,5,54815.59,-0.8327,1,0,0
21916.4,15,3,3,31097.8,-0.2952,3,0,0
79824.97,19,4,5,251160.37,-0.6822,1,0,0
33003.22,0,3,1,22181.01,0.4879,2,0,0
79472.75,13,1,3,23264.63,2.4159,1,0,0
60237.58,22,6,2,74971.42,-0.1965,0,0,0
194422.65,23,5,0,120777.24,0.6098,3,0,0
270013.11,20,1,3,135883.2,0.9871,1,0,0
2819.14,14,3,6,310028.97,-0.9909,2,0,0
180431.67,15,5,4,27985.23,5.4472,4,1,0
30219.81,22,3,1,80943.16,-0.6266,0,0,0
15537.69,13,1,3,21574.07,-0.2798,3,0,0
10693.82,15,2,0,53243.26,-0.7991,2,0,0
31696.45,10,3,0,149244.69,-0.7876,1,0,0
5944.17,13,4,8,112965.17,-0.9474,2,0,0
55531.64,2,1,1,64230.24,-0.1354,1,0,0
137322.41,13,6,3,189180.94,-0.2741,2,1,0
27199.34,1,0,5,44910.08,-0.3944,3,0,0
305440.9,13,0,6,6822.79,43.7613,3,0,0
6229.45,6,4,2,24461.11,-0.7453,0,0,0
37081.3,9,2,4,50637.57,-0.2677,3,0,0
14757.02,19,3,1,96732.7,-0.8474,2,0,0
8154.84,3,5,1,21552.98,-0.6216,2,0,0
289549.69,20,6,6,60848.24,3.7585,0,0,0
11072.8,17,2,2,571674.06,-0.9806,1,0,0
3049.79,16,5,3,30198.0,-0.899,1,0,0
77457.96,6,1,3,21074.06,2.6754,1,0,0
36729.87,1,6,3,163909.64,-0.7759,3,0,0
51996.23,13,5,1,21087.38,1.4657,3,0,0
907352.22,20,1,3,120766.87,6.5132,0,1,0
20632.91,7,1,2,109938.93,-0.8123,1,0,0
12792.17,9,4,5,24508.67,-0.478,1,0,0
119627.31,3,5,1,363144.29,-0.6706,2,0,0
189367.38,22,4,3,349675.5,-0.4584,1,0,0
26216.79,12,3,2,306197.86,-0.9144,1,0,0
28334.75,12,5,3,52298.91,-0.4582,2,0,0
105627.07,3,3,3,29289.74,2.6062,0,0,0
84744.77,3,1,1,73655.3,0.1506,1,0,0
275024.61,11,3,3,93987.31,1.9262,5,0,0
283514.22,9,1,3,49903.57,4.6811,1,0,0
31526.75,2,4,4,24649.54,0.279,0,0,0
72069.34,3,4,3,8372.35,7.6071,2,0,1
9730.28,15,4,2,163298.9,-0.9404,2,0,0
35080.47,17,1,4,182938.0,-0.8082,1,0,0
50761.92,22,2,2,33142.09,0.5316,1,0,0
101832.1,20,0,3,77320.43,0.317,0,0,0
663583.34,18,6,1,73764.14,7.9959,1,0,0
59520.3,23,1,4,77801.85,-0.235,2,0,0
23646.68,12,4,3,295194.27,-0.9199,3,0,0
1242272.94,3,3,2,18096.11,67.6449,3,0,0
360531.96,9,5,4,102725.58,2.5096,1,0,0
60400.8,17,5,2,88766.93,-0.3196,1,0,0
77798.73,2,2,2,31465.55,1.4725,2,0,0
25334.55,9,0,1,8263.99,2.0654,3,0,0
522715.53,1,5,5,12255.44,41.6483,2,0,1
8578.52,17,2,4,149815.44,-0.9427,1,0,0
19286.71,4,0,4,72314.93,-0.7333,0,0,0
28095.32,0,1,5,11131.63,1.5238,1,1,0
304992.71,7,0,3,21136.92,13.4287,2,0,0
11171.02,17,4,2,82883.6,-0.8652,3,0,0
53012.36,0,3,3,60490.55,-0.1236,1,0,0
14702.3,8,5,5,13408.72,0.0965,1,0,0
661166.54,7,0,8,76204.38,7.6761,0,0,0
113663.47,16,2,4,60974.35,0.8641,2,0,0
365893.32,17,4,0,65255.58,4.607,0,0,0
99786.31,22,4,5,55905.51,0.7849,5,0,0
895834.93,6,3,2,114660.66,6.8129,1,1,0
15259.53,6,4,3,17006.21,-0.1027,0,0,0
1479168.77,9,6,3,164435.26,7.9954,3,0,0
4238.59,5,3,1,33104.75,-0.8719,2,0,0
54457.43,2,3,7,57902.45,-0.0595,3,0,0
8024.25,1,1,1,167466.71,-0.9521,0,0,0
7129.1,7,2,2,51600.55,-0.8618,2,1,0
8991.92,5,3,5,52105.06,-0.8274,1,0,0
11245.58,7,2,4,54194.46,-0.7925,0,0,0
25335.47,0,0,2,14194.42,0.7848,1,0,0
16264.32,9,1,1,111803.25,-0.8545,3,0,0
227558.06,6,2,2,45380.16,4.0144,1,0,0
630290.25,7,4,3,261907.97,1.4065,2,0,0
939229.62,21,1,3,80282.09,10.699,1,0,0
36996.26,15,5,7,27256.45,0.3573,0,0,0
66742.51,14,0,3,19804.88,2.3699,3,0,0
125489.15,1,6,3,290040.21,-0.5673,1,0,0
35239.74,17,1,1,81445.65,-0.5673,1,0,0
131963.4,20,2,4,438085.41,-0.6988,1,0,0
24284.55,12,6,4,135541.35,-0.8208,0,0,0
68982.94,2,5,4,47833.49,0.4421,0,1,0
6093.18,6,1,5,45613.7,-0.8664,2,1,0
184958.02,13,0,1,88436.88,1.0914,0,0,0
14248.92,6,6,2,382127.51,-0.9627,0,0,0
28729.64,10,2,4,69236.77,-0.585,3,0,0
37472.22,12,6,1,105346.42,-0.6443,0,0,0
67982.21,7,0,3,50751.65,0.3395,1,1,0
86004.77,10,1,4,17493.64,3.9161,0,1,0
383960.78,11,2,3,158610.41,1.4208,1,0,0
64858.54,3,0,4,123349.72,-0.4742,2,0,0
34787.77,5,3,2,53255.64,-0.3468,3,0,0
137127.3,4,3,5,196177.51,-0.301,1,0,0
140054.37,1,1,4,53697.8,1.6082,2,0,0
152634.4,17,1,4,755435.03,-0.798,1,0,0
54528.87,22,4,10,85154.77,-0.3596,1,1,0
68845.91,13,0,1,116557.36,-0.4093,1,0,0
32186.23,3,4,2,13980.63,1.3021,3,0,0
153494.06,8,0,2,27047.42,4.6748,3,1,0
227046.57,3,1,1,298341.55,-0.239,2,0,0
31750.79,14,3,2,179768.08,-0.8234,1,0,0
59279.92,10,5,1,105569.95,-0.4385,2,0,0
19952.36,5,3,4,21859.61,-0.0872,2,0,0
311150.82,6,5,3,58006.43,4.364,0,1,0
88338.32,21,3,3,40941.88,1.1576,2,0,0
55839.43,11,1,5,45707.99,0.2217,1,0,0
26161.43,8,3,3,15754.82,0.6605,1,0,0
8594.37,11,4,5,87514.82,-0.9018,2,0,0
141898.34,14,2,2,106414.92,0.3334,0,0,0
10024.45,19,0,3,174931.54,-0.9427,4,0,0
86421.55,14,1,5,31158.89,1.7735,3,0,0
14306.93,0,4,5,47684.08,-0.6999,3,0,0
24960.0,15,6,1,149154.74,-0.8327,4,0,0
32679.38,9,5,6,42351.61,-0.2284,0,0,0
8055.87,14,1,8,96029.01,-0.9161,0,0,0
18739.07,2,6,4,21145.52,-0.1138,0,0,0
7095.18,7,3,4,193074.57,-0.9632,1,0,0
20952.04,20,6,7,65195.38,-0.6786,0,0,0
131967.56,21,4,3,136718.19,-0.0347,1,0,0
518802.59,12,5,3,125947.22,3.1192,0,0,0
68954.07,9,0,4,28999.13,1.3778,2,0,0
65588.49,3,3,6,8258.66,6.9409,0,1,1
755.05,1,3,4,90149.87,-0.9916,1,0,0
22790.36,13,6,0,109927.82,-0.7927,0,1,0
137356.18,16,6,3,192186.46,-0.2853,2,1,0
224098.09,15,6,5,14691.42,14.2527,0,0,0
9652.16,23,1,4,11973.58,-0.1939,1,1,0
9038.98,15,4,5,41902.16,-0.7843,1,1,0
5374.15,19,3,4,47001.75,-0.8856,2,0,0
118798.11,8,0,3,50673.39,1.3444,1,0,0
4544.34,11,6,3,656968.62,-0.9931,1,0,0
388125.55,18,2,5,42969.8,8.0323,1,0,0
60347.44,8,0,1,89866.2,-0.3285,1,0,0
23821.03,7,1,4,10112.92,1.3554,1,0,0
340643.79,5,1,1,4048.74,83.1152,1,0,0
72876.72,18,5,5,23667.16,2.0791,1,0,0
1555711.82,15,4,0,31647.56,48.1559,3,1,0
104823.45,23,0,3,67262.94,0.5584,1,0,0
68773.46,3,6,4,39562.15,0.7383,3,1,0
650401.74,17,3,2,344274.54,0.8892,3,1,0
8246.31,23,5,0,33955.22,-0.7571,3,1,0
160164.59,7,1,6,56165.24,1.8516,6,0,0
1264.18,14,6,1,18132.22,-0.9302,1,0,0
87310.28,18,2,1,35018.1,1.4932,0,0,0
105657.84,3,0,4,29745.04,2.552,2,0,0
60863.28,19,5,2,40059.95,0.5193,0,0,0
10629.32,4,4,4,262285.7,-0.9595,0,0,0
12941.9,16,1,4,7482.18,0.7296,2,0,0
27306.81,5,4,3,104629.29,-0.739,2,0,0
33627.44,14,4,1,251535.96,-0.8663,0,0,0
120256.09,11,3,1,19986.13,5.0167,1,0,0
15106.47,15,0,8,19957.74,-0.2431,1,0,0
428239.19,21,0,3,352062.27,0.2164,1,0,0
20894.61,14,4,3,33406.06,-0.3745,2,0,0
61024.35,10,4,1,58545.89,0.0423,2,0,0
1044358.11,13,6,3,17537.34,58.5472,2,0,0
315436.39,1,5,0,39377.55,7.0104,3,0,0
285637.3,9,5,3,153559.08,0.8601,0,0,0
26388.47,13,2,1,23793.47,0.1091,1,0,0
85527.33,18,0,3,40281.59,1.1232,1,0,0
60313.11,7,0,0,6410.55,8.4071,2,1,0
1211564.14,6,0,1,125611.09,8.6453,2,1,0
124276.37,10,4,3,221605.27,-0.4392,1,0,0
3657.07,6,6,3,88187.78,-0.9585,3,0,0
11756.11,9,5,6,199336.11,-0.941,1,1,0
147411.99,9,2,3,29542.86,3.9896,4,0,0
13164.24,12,6,5,58982.99,-0.7768,1,0,0
15809.37,22,2,3,27848.39,-0.4323,2,0,0
120616.61,9,1,2,163294.4,-0.2614,1,0,0
9005.05,18,2,0,127250.4,-0.9292,3,0,0
39118.68,16,2,4,10310.9,2.7936,2,0,0
34685.88,3,5,3,33912.68,0.0228,0,0,0
53653.32,2,4,3,61157.28,-0.1227,1,0,0
117286.43,20,6,4,29460.54,2.981,0,0,0
290324.03,15,2,2,85458.67,2.3972,0,0,0
4007.95,23,5,2,67143.87,-0.9403,0,1,0
11184.11,3,5,1,70149.26,-0.8406,1,0,0
259918.08,17,3,3,24809.91,9.476,1,1,0
18062.33,16,2,2,13666.8,0.3216,1,0,0
6849.54,9,6,2,44699.36,-0.8467,0,0,0
6730.81,9,4,5,82239.14,-0.9181,3,0,0
45114.46,22,5,1,78038.96,-0.4219,1,0,0
94234.55,6,5,3,256862.89,-0.6331,1,0,0
30978.33,21,1,2,16921.02,0.8307,0,0,0
178582.72,4,3,4,125999.77,0.4173,2,0,0
40464.39,14,3,3,124358.02,-0.6746,2,0,0
78940.4,6,4,6,107369.95,-0.2648,3,0,0
66646.64,21,5,4,17349.13,2.8413,0,0,0
52512.32,18,6,6,110991.55,-0.5269,1,0,0
44715.28,16,2,0,158724.85,-0.7183,0,0,0
293676.81,5,0,2,66193.6,3.4366,0,0,0
79741.49,13,0,3,78809.43,0.0118,0,0,0
17291.37,12,3,3,70341.74,-0.7542,3,0,0
8990.86,17,4,1,11299.66,-0.2043,2,1,0
21389.65,9,5,3,127777.28,-0.8326,4,0,0
166456.82,9,0,0,56838.28,1.9286,2,0,0
23491.98,10,4,1,84054.93,-0.7205,2,0,0
223041.29,14,5,5,26660.51,7.3657,1,0,0
556481.44,21,1,5,81267.19,5.8475,2,0,0
14984.72,14,2,6,114627.04,-0.8693,1,0,0
103119.53,5,1,2,46998.79,1.1941,4,1,0
261131.38,6,0,3,41414.83,5.3051,0,0,0
275602.25,3,6,4,10656.89,24.8591,1,0,1
78897.91,20,1,4,85054.97,-0.0724,5,0,0
64003.61,18,5,1,211431.74,-0.6973,3,0,0
284082.95,13,3,4,32966.71,7.617,4,0,0
33216.71,20,4,1,90550.89,-0.6332,2,0,0
27064.35,12,4,2,27588.05,-0.019,0,0,0
582038.72,16,2,3,192962.97,2.0163,0,0,0
42943.84,11,1,2,47016.63,-0.0866,0,0,0
59850.09,21,5,2,50195.9,0.1923,3,0,0
396422.93,1,4,4,39990.24,8.9128,1,1,1
289427.32,15,0,3,12048.1,23.0207,0,0,0
312699.94,10,1,0,14487.06,20.5834,2,0,0
835311.03,9,3,3,32252.64,24.8982,0,0,0
396682.23,7,4,2,14409.08,26.5282,1,0,0
59691.68,21,4,2,38353.62,0.5563,2,0,0
12948.23,23,3,4,17205.18,-0.2474,0,0,0
36557.95,0,4,4,36033.22,0.0146,0,0,0
829077.63,20,4,1,8756.15,93.6745,2,0,0
173650.07,11,0,6,41619.41,3.1723,3,0,0
5052.19,8,4,2,87869.19,-0.9425,1,0,0
119662.06,23,5,1,15897.18,6.5268,0,1,1
10729.75,19,2,2,79593.34,-0.8652,0,0,0
99046.52,4,2,3,256145.73,-0.6133,1,0,0
104863.0,16,6,2,9356.46,10.2065,2,0,0
56010.32,17,4,3,75776.16,-0.2608,1,0,0
4499.83,1,1,3,100040.71,-0.955,3,0,0
3248.27,16,5,4,25756.84,-0.8739,2,0,0
89874.04,14,0,4,188061.9,-0.5221,5,0,0
215152.8,4,4,3,11288.4,18.058,2,0,1
82779.17,20,4,4,81181.83,0.0197,2,1,0
26531.99,6,4,4,9220.54,1.8773,0,0,0
345667.23,17,5,3,79775.69,3.3329,1,0,0
44280.96,10,2,3,68791.16,-0.3563,0,0,0
707502.35,9,4,3,84672.06,7.3557,1,0,0
3729.89,22,3,3,35703.9,-0.8955,3,0,0
120239.85,2,0,0,53905.4,1.2305,0,0,0
324277.17,22,3,4,15056.96,20.5353,1,0,0
1571.43,14,1,2,14377.54,-0.8906,0,0,0
51407.46,14,2,4,30300.41,0.6966,2,0,0
1659.93,1,0,4,3317.97,-0.4996,1,0,0
58970.93,22,2,5,42680.2,0.3817,0,0,0
75930.57,18,6,3,19056.28,2.9844,1,0,0
82100.38,16,6,2,59401.2,0.3821,1,1,0
150902.75,12,2,3,21553.5,6.001,0,0,0
73900.91,14,2,1,110922.46,-0.3338,0,0,0
370194.42,4,3,4,12557.1,28.4786,1,0,0
43203.23,3,4,2,80671.76,-0.4645,3,0,0
11645.66,7,3,4,64604.55,-0.8197,0,0,0
262892.76,12,0,2,147761.59,0.7792,3,0,0
199551.12,3,2,1,19716.47,9.1206,1,0,1
3799.85,1,3,1,93296.39,-0.9593,0,1,0
206821.31,14,6,2,8843.73,22.3837,1,0,0
388389.71,17,6,1,314155.61,0.2363,2,0,0
51468.45,9,3,1,37796.33,0.3617,2,0,0
60333.28,10,0,4,64060.44,-0.0582,0,0,0
36395.86,2,2,1,58308.66,-0.3758,2,0,0
4778.24,0,4,3,252488.91,-0.9811,2,1,0
3824.04,21,2,3,389760.82,-0.9902,0,0,0
95380.34,8,2,3,57114.06,0.67,0,0,0
57433.18,1,5,4,47291.39,0.2144,2,0,0
1089006.96,4,1,4,51063.22,20.3262,2,1,1
78533.74,1,0,5,8248.45,8.52,0,0,0
28293.27,22,3,1,87642.4,-0.6772,2,0,0
48942.54,15,3,2,47439.35,0.0317,1,0,0
20595.17,12,6,3,784872.43,-0.9738,3,0,0
16150.42,15,5,2,139439.67,-0.8842,1,0,0
20590.51,2,1,5,120825.46,-0.8296,2,1,0
198535.76,0,6,6,7764.25,24.5673,2,0,0
79695.14,14,2,2,60008.96,0.328,2,0,0
16061.9,23,6,3,166705.24,-0.9036,0,1,0
34673.23,22,5,2,87832.34,-0.6052,0,0,0
898858.09,13,1,5,287171.0,2.13,1,0,0
8914.68,7,1,0,103881.62,-0.9142,4,1,0
141158.0,17,3,6,11351.19,11.4345,0,0,0
2885476.56,21,1,2,152887.14,17.8731,0,0,0
221267.29,20,0,1,57259.5,2.8642,0,0,0
509619.78,9,4,4,160933.78,2.1666,2,0,0
378995.86,17,2,3,56068.64,5.7594,2,0,0
985.22,1,6,2,74064.46,-0.9867,2,0,0
38879.97,19,1,5,316701.1,-0.8772,1,0,0
112734.9,0,3,3,414191.12,-0.7278,2,0,0
12439.46,5,6,2,30656.41,-0.5942,6,0,0
75188.44,7,2,3,203768.23,-0.631,1,0,0
457112.48,20,5,5,122053.93,2.7451,0,0,0
45714.25,2,3,2,19493.51,1.345,4,0,0
22934.26,21,1,3,106667.31,-0.785,2,0,0
15191.95,19,3,8,1635072.55,-0.9907,1,0,0
656611.6,6,0,1,97359.66,5.7441,2,0,0
43429.03,4,3,6,62988.21,-0.3105,2,0,0
310004.94,11,2,3,39806.85,6.7876,3,0,0
75090.8,12,3,2,57884.61,0.2972,0,0,0
148493.99,22,4,3,68433.75,1.1699,1,0,0
8445.44,21,5,3,77583.49,-0.8911,2,1,0
33029.86,0,4,2,62056.58,-0.4677,0,0,0
21265.29,18,3,0,116722.57,-0.8178,4,0,0
102878.56,9,1,2,19575.27,4.2553,0,0,0
237926.57,0,6,1,7237.59,31.8693,1,1,0
77695.17,12,4,4,29723.24,1.6139,2,0,0
6653.02,21,1,3,119003.94,-0.9441,1,1,0
80173.2,10,0,1,470573.22,-0.8296,1,1,0
27655.27,0,5,2,62383.82,-0.5567,2,0,0
45464.9,8,3,2,84038.12,-0.459,1,0,0
370148.51,17,1,1,77624.04,3.7684,1,0,0
108156.96,23,5,1,33896.38,2.1907,1,0,0
40951.29,1,6,2,33010.6,0.2405,0,1,0
144084.64,0,0,2,25315.58,4.6914,1,0,1
108136.82,19,4,1,10537.43,9.2613,1,0,0
175064.92,1,5,4,22555.53,6.7612,1,0,0
72532.38,4,4,3,111078.99,-0.347,0,0,0
15681.08,18,5,2,272699.15,-0.9425,1,0,0
784000.04,14,6,1,116668.2,5.7199,2,0,0
29296.84,4,2,2,50681.75,-0.4219,1,0,0
58155.62,20,3,2,53523.18,0.0865,0,0,0
157639.75,14,5,3,17708.73,7.9014,2,0,0
84910.23,4,5,1,29510.81,1.8772,1,0,0
81740.57,14,0,1,271412.71,-0.6988,2,0,0
30643.02,2,6,4,30865.24,-0.0072,0,0,0
36229.64,1,3,3,197861.97,-0.8169,3,0,0
130083.29,23,3,0,48803.27,1.6654,3,0,0
74554.66,17,5,5,70939.15,0.051,1,0,0
24155.63,3,1,5,109714.05,-0.7798,2,0,0
9441.71,17,3,6,41234.18,-0.771,1,0,0
5263.33,2,2,2,161538.95,-0.9674,3,0,0
142894.46,7,6,3,54344.5,1.6294,2,0,0
16756.87,0,2,2,133388.13,-0.8744,1,0,0
43339.79,5,3,1,49217.02,-0.1194,2,0,0
79697.27,23,3,3,61494.43,0.296,0,0,0
9710.46,1,6,1,147054.51,-0.934,2,0,0
57150.7,22,5,3,258272.45,-0.7787,3,1,0
125550.17,13,3,2,21384.29,4.8709,0,0,0
37058.96,10,4,3,16513.13,1.2441,3,0,0
318727.92,7,3,6,109207.86,1.9185,0,0,0
814854.75,12,0,2,56163.22,13.5084,1,1,0
8659.23,10,2,1,100759.28,-0.9141,1,1,0
24726.07,20,4,5,71685.77,-0.6551,2,0,0
38195.04,21,5,5,53685.01,-0.2885,0,1,0
44246.73,7,4,4,28855.01,0.5334,0,0,0
146176.9,0,5,1,70701.43,1.0675,1,0,0
3366491.97,16,4,1,98764.31,33.0858,1,0,0
45393.16,20,2,3,45167.29,0.005,1,0,0
173454.09,20,1,1,70167.17,1.472,2,0,0
242027.96,9,5,5,42777.92,4.6577,0,1,0
1344515.91,23,6,6,134395.46,9.0041,0,0,1
148829.91,2,0,2,26280.79,4.6629,1,0,1
8058.22,13,2,1,446265.06,-0.9819,0,0,0
104027.93,10,0,1,30632.25,2.3959,3,0,0
75328.03,16,6,2,1321060.58,-0.943,1,0,0
89319.99,22,5,3,245481.33,-0.6361,0,0,0
73314.34,19,6,0,196081.05,-0.6261,1,1,0
891223.72,2,0,3,133124.34,5.6946,3,0,0
80751.88,1,4,3,30326.61,1.6627,2,1,0
135931.73,0,1,1,132208.54,0.0282,0,0,0
321021.84,20,0,0,27981.26,10.4724,1,0,0
44048.16,7,0,2,22326.89,0.9728,6,0,0
52282.15,5,5,2,23538.03,1.2211,2,0,0
541288.42,22,6,2,49592.72,9.9145,1,0,0
58130.2,2,3,5,279207.34,-0.7918,0,0,0
93910.75,4,1,4,75364.5,0.2461,2,0,0
238453.13,5,1,1,18599.47,11.8198,2,0,0
69728.83,5,1,4,58005.49,0.2021,1,0,0
65160.86,17,2,5,265667.6,-0.7547,1,0,0
129979.39,7,6,2,33428.12,2.8882,1,0,0
59364.45,0,2,2,10727.39,4.5335,3,0,1
91543.67,16,0,6,115500.48,-0.2074,1,0,0
520752.5,2,3,4,225296.72,1.3114,0,0,0
121804.34,12,1,7,21452.93,4.6775,2,1,0
433717.46,14,0,4,43279.57,9.0211,2,0,0
66019.22,5,6,4,83493.56,-0.2093,2,0,0
1148291.79,13,6,4,190996.74,5.0121,2,0,0
8350.91,5,4,2,62855.47,-0.8671,2,0,0
307033.33,18,0,3,291639.18,0.0528,2,0,0
13234.44,14,0,5,57997.98,-0.7718,0,0,0
23225.85,8,1,4,308675.47,-0.9248,1,0,0
19097.81,3,1,4,21786.01,-0.1234,1,1,0
164340.83,17,0,5,11005.63,13.9312,1,0,0
